"session","subject.id","round","message.id","game","gameType","decision","team.id","message.en","message","lower.lvl","upper.lvl","salience.payoff.x","salience.label.x","teamThinking","history","subject.id.cum","input","input.lb","input.lbub"
5,14,5,"5.14.5","ASL","X-Y","Y",1,"I hope you agree? I think that my proposed solutions could increase the chances of winning. I'll vote for us; you for Team 2. The computer will choose. If Pat is involved, you take the right, I take the left.","Hoffe du stimmst dem zu? Denke nämlich, dass meine Lösungsvorschläge die Gewinnchancen erhöhen könnten. Ich stimme für uns; du für Team 2. Computer wählt aus. Bei Pat nimmst du rechts, ich links.",0,0,"no","no","none","(1,ALL,X), (2,AM4,#), (3,AML,Y), (4,S2,$)",72,"Team: 1 
Game: ASL 
Decision: Y 
Message: Hoffe du stimmst dem zu? Denke nämlich, dass meine Lösungsvorschläge die Gewinnchancen erhöhen könnten. Ich stimme für uns; du für Team 2. Computer wählt aus. Bei Pat nimmst du rechts, ich links.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 0"
5,14,6,"5.14.6","AM2","Pie","#",1,"Here the same ""you"" for Team 2; I'm Team 1. It could of course be that you have a better strategy. Then I would also be open to that :-)","Hier das gleiche du für Team 2; ich Team 1. Könnte natürlich sein, du hast ne bessere Strategie. Dann würde ich mich auch darauf einlassen :-)",0,0,"no","no","none","(1,ALL,X), (2,AM4,#), (3,AML,Y), (4,S2,$), (5,ASL,Y)",72,"Team: 1 
Game: AM2 
Decision: # 
Message: Hier das gleiche du für Team 2; ich Team 1. Könnte natürlich sein, du hast ne bessere Strategie. Dann würde ich mich auch darauf einlassen :-)","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 0"
5,14,7,"5.14.7","SL","X-Y","X",1,"At Pat's, I'm on the left, you're on the right. I'll give the first response, you give the second.","Bei Pat ich links, du rechts. ich erste Antwort du zweite. Pat Situation. Ich links $, du rechts also",0,0,"no","no","none","(1,ALL,X), (2,AM4,#), (3,AML,Y), (4,S2,$), (5,ASL,Y), (6,AM2,#)",72,"Team: 1 
Game: SL 
Decision: X 
Message: Bei Pat ich links, du rechts. ich erste Antwort du zweite. Pat Situation. Ich links $, du rechts also","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 0"
5,15,1,"5.15.1","ALL","X-Y","X",2,"The only principle that helps with this system is ""No risk no fun."" If we always decide for ourselves, we win twice as much in cases where the others decide for us, compared to when we give them the preference on a whim. Of course, bad luck would be if we also have two opponents with the system -.-","Bei dem System hilft nur der Grundsatz No risk no fun. Wenn wir uns immer für uns entscheiden , gewinnen wir in den Fällen, in denen die anderen sich für uns entscheiden immer doppelt soviel, wie wenn wir auf gut Glück ihnen den Vorzug geben. Pech wäre natürlich wenn wir auch zwei Gegner mit dem System haben -.-",2,3,"H","no","none","no history",73,"Team: 2 
Game: ALL 
Decision: X 
Message: Bei dem System hilft nur der Grundsatz No risk no fun. Wenn wir uns immer für uns entscheiden , gewinnen wir in den Fällen, in denen die anderen sich für uns entscheiden immer doppelt soviel, wie wenn wir auf gut Glück ihnen den Vorzug geben. Pech wäre natürlich wenn wir auch zwei Gegner mit dem System haben -.-","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 2","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 3"
5,15,2,"5.15.2","AM4","Pie","#",2,"Well, here I would say that they wouldn't grant us the contract, but also wouldn't expect us to settle for 5 talers. But if you think we should be selfish, I will take $.","Naja hier würde ich sagen, dass sie uns nicht den Zuschlag gewären würden, aber auch nicht davon ausgehen würden, dasss wir uns mit 5 talern abspeisen lassen.. Wenn du aber meinst, dass wir egoistisch sein sollten, werde ich $ nehmen.",2,2,"H","#","none","(1,ALL,X)",73,"Team: 2 
Game: AM4 
Decision: # 
Message: Naja hier würde ich sagen, dass sie uns nicht den Zuschlag gewären würden, aber auch nicht davon ausgehen würden, dasss wir uns mit 5 talern abspeisen lassen.. Wenn du aber meinst, dass wir egoistisch sein sollten, werde ich $ nehmen.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 2","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
5,15,3,"5.15.3","AML","X-Y","X",2,"I think the other team will also choose us because they believe that they will only receive one coin less than we do.","ich denke das andere Team wird sich auch für uns entscheiden, weil sie denken, dass sie ja nur einen Taler weniger bekommen als wir.",2,2,"H","no","none","(1,ALL,X), (2,AM4,#)",73,"Team: 2 
Game: AML 
Decision: X 
Message: ich denke das andere Team wird sich auch für uns entscheiden, weil sie denken, dass sie ja nur einen Taler weniger bekommen als wir.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 2","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
5,15,4,"5.15.4","S2","Pie","#",2,"So either $ or #, that's clear. I'm in favor of #, because I think people always tend to choose the right one.","Also entweder $ oder # das ist klar. Ich bin für #, da man finde ich immer eher das rechte nimmt..",0,1,"H","#","labels as coordination device","(1,ALL,X), (2,AM4,#), (3,AML,X)",73,"Team: 2 
Game: S2 
Decision: # 
Message: Also entweder $ oder # das ist klar. Ich bin für #, da man finde ich immer eher das rechte nimmt..","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
5,15,5,"5.15.5","ASL","X-Y","X",2,"As always, I would tend to lean towards us, but I also have no problem if you are for Y. If you suggest Y, I will also go with Y.","Ich würde wie immer eher zu uns tendieren habe aber auch kein Problem, wenn du für Y bist. Wenn du Y vorschlägst werde ich auch Y nehmen.",0,2,"H","no","none","(1,ALL,X), (2,AM4,#), (3,AML,X), (4,S2,#)",73,"Team: 2 
Game: ASL 
Decision: X 
Message: Ich würde wie immer eher zu uns tendieren habe aber auch kein Problem, wenn du für Y bist. Wenn du Y vorschlägst werde ich auch Y nehmen.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
5,15,7,"5.15.7","SL","X-Y","X",2,"In this case, it's simply a gamble. What do you think about both of us taking one each? Then we have a 50:50 chance... I will take X.","In diesem fall ist das einfach pokern.. Was hälst du davon, dass wir beide je eins nehmen? Dann haben wir eine 50:50 Chance... Ich werde X nehmen.",0,0,"no","no","none","(1,ALL,X), (2,AM4,#), (3,AML,X), (4,S2,#), (5,ASL,X)",73,"Team: 2 
Game: SL 
Decision: X 
Message: In diesem fall ist das einfach pokern.. Was hälst du davon, dass wir beide je eins nehmen? Dann haben wir eine 50:50 Chance... Ich werde X nehmen.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 0"
5,15,8,"5.15.8","S1","Pie","§",2,"The bottom one appears to me to be the most likely choice because it is the only one that is white when you have to choose between 3 identical things.","Das untere erscheint für mich dadurch, dass es als einzigstes weiß ist am ehesten als dass, was man nimmt, wenn man sich zwischen 3 gleichen Sachen entscheiden muss.",1,1,"~","§","labels as coordination device","(1,ALL,X), (2,AM4,#), (3,AML,X), (4,S2,#), (5,ASL,X), (7,SL,X)",73,"Team: 2 
Game: S1 
Decision: § 
Message: Das untere erscheint für mich dadurch, dass es als einzigstes weiß ist am ehesten als dass, was man nimmt, wenn man sich zwischen 3 gleichen Sachen entscheiden muss.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
5,16,1,"5.16.1","ALL","X-Y","X",2,"They will probably take it anyway, but you can give it a try.","die werden wahrscheinlich eh y nehmen aber man kann es mal probieren",1,1,"H","no","none","no history",74,"Team: 2 
Game: ALL 
Decision: X 
Message: die werden wahrscheinlich eh y nehmen aber man kann es mal probieren","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
5,16,2,"5.16.2","AM4","Pie","$",2,"One could make the change twice... once for them and once for us... it's just unlikely that they will vote the same way as us.","man könnte das jaim wechsel machen...einmal für und einmal für uns nur ist es wahrscheinlich dass die nicht genauso wie wir abstimmen",0,2,"H","no","none","(1,ALL,X)",74,"Team: 2 
Game: AM4 
Decision: $ 
Message: man könnte das jaim wechsel machen...einmal für und einmal für uns nur ist es wahrscheinlich dass die nicht genauso wie wir abstimmen","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
5,16,3,"5.16.3","AML","X-Y","Y",2,"""and again the other team""","und wieder das andere team",0,2,"no","no","none","(1,ALL,X), (2,AM4,$)",74,"Team: 2 
Game: AML 
Decision: Y 
Message: und wieder das andere team","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
5,16,4,"5.16.4","S2","Pie","#",2,"Well, there's a 50:50 chance that they will have exactly the same thing. There's not much to do other than guess.","naja 50:50 chance dass die genau das gleiche haben werden. kann man nicht viel tun als raten",0,0,"no","no","none","(1,ALL,X), (2,AM4,$), (3,AML,Y)",74,"Team: 2 
Game: S2 
Decision: # 
Message: naja 50:50 chance dass die genau das gleiche haben werden. kann man nicht viel tun als raten","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 0"
5,16,5,"5.16.5","ASL","X-Y","X",2,"Just randomly clicked...no idea","allesnur wild geklickt...keine ahnung",0,0,"no","no","none","(1,ALL,X), (2,AM4,$), (3,AML,Y), (4,S2,#)",74,"Team: 2 
Game: ASL 
Decision: X 
Message: allesnur wild geklickt...keine ahnung","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 0"
5,16,6,"5.16.6","AM2","Pie","$",2,"It's your turn again","sind auch mal wieder dran",0,0,"H","no","none","(1,ALL,X), (2,AM4,$), (3,AML,Y), (4,S2,#), (5,ASL,X)",74,"Team: 2 
Game: AM2 
Decision: $ 
Message: sind auch mal wieder dran","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 0"
5,16,7,"5.16.7","SL","X-Y","X",2,"I have no idea what else to type:D","keine ahnung was ich noch dazu tippen soll:D",0,0,"no","no","none","(1,ALL,X), (2,AM4,$), (3,AML,Y), (4,S2,#), (5,ASL,X), (6,AM2,$)",74,"Team: 2 
Game: SL 
Decision: X 
Message: keine ahnung was ich noch dazu tippen soll:D","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 0"
5,16,8,"5.16.8","S1","Pie","#",2,"It seems like you've entered a non-standard or incomplete text. If you have a specific German text you'd like me to translate into English, please provide it and I'd be happy to help!","blubb",0,0,"no","no","none","(1,ALL,X), (2,AM4,$), (3,AML,Y), (4,S2,#), (5,ASL,X), (6,AM2,$), (7,SL,X)",74,"Team: 2 
Game: S1 
Decision: # 
Message: blubb","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 0"
5,2,1,"5.2.1","ALL","X-Y","X",1,"The other team will probably take X, and we will only receive tokens if we have made a joint decision.","Das andere Team wird wohl X nehmen und wir bekommen nur dann Taler, wenn wir eine gemeinsame Entscheidung getroffen haben",1,1,"H","no","none","no history",60,"Team: 1 
Game: ALL 
Decision: X 
Message: Das andere Team wird wohl X nehmen und wir bekommen nur dann Taler, wenn wir eine gemeinsame Entscheidung getroffen haben","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
5,2,2,"5.2.2","AM4","Pie","#",1,"The difference between 7 and 6 talers is not very big. So it might be possible that Team 2 decides to give us more talers here.","Der Unterschied zwischen 7 und 6 Talern ist nicht sehr groß. Es kann also gtu sein, dass sich Team 2 hier dafür entscheidet, uns mehr Taler zu geben",1,2,"no","no","none","(1,ALL,X)",60,"Team: 1 
Game: AM4 
Decision: # 
Message: Der Unterschied zwischen 7 und 6 Talern ist nicht sehr groß. Es kann also gtu sein, dass sich Team 2 hier dafür entscheidet, uns mehr Taler zu geben","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
5,2,3,"5.2.3","AML","X-Y","X",1,"Here too, the distance between the valleys is not too great. However, Team 2 will not always choose to give us more money. Therefore, I have decided to give them more this time.","Auch hier ist der Abstand zwischen den Talern nicht allzu groß. allerdings wird sich TEam 2 nicht immer dafür entscheiden, uns mehr Geld zu geben. Ich entscheide mich deswegen dafür, ihnen diesesmal mehr zu geben",1,2,"H","no","none","(1,ALL,X), (2,AM4,#)",60,"Team: 1 
Game: AML 
Decision: X 
Message: Auch hier ist der Abstand zwischen den Talern nicht allzu groß. allerdings wird sich TEam 2 nicht immer dafür entscheiden, uns mehr Geld zu geben. Ich entscheide mich deswegen dafür, ihnen diesesmal mehr zu geben","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
5,2,4,"5.2.4","S2","Pie","$",1,"The other team will also choose between dollar or hash. It's just a matter of chance whether we press the same button or not.","Das andere TEam wird sich auch für dollar oder Raute entscheiden. Es ist dann einfach Zufall, ob wir den gleichen Knopf gedrückt haben oder nicht",1,1,"no","no","pareto dominance arguments","(1,ALL,X), (2,AM4,#), (3,AML,X)",60,"Team: 1 
Game: S2 
Decision: $ 
Message: Das andere TEam wird sich auch für dollar oder Raute entscheiden. Es ist dann einfach Zufall, ob wir den gleichen Knopf gedrückt haben oder nicht","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
